Dataset,"#TrainingRelease",%Training,%DefectiveInTraining,%DefectiveInTesting,Classifier,Sampling,FeatureSelection,TP,FP,TN,FN,FPRate,TNRate,FNRate,Precision,Recall,ROCArea,Kappa
BOOKKEEPER,4,44.760011360408974,16.370558375634516,67.04545454545455,NaiveBayes,noSampling,No,1.0,4.0,199.0,412.0,0.019704433497536946,0.9802955665024631,0.9975786924939467,0.2,0.002421307506053269,0.41274347260821337,-0.011438359949162855
BOOKKEEPER,4,44.760011360408974,16.370558375634516,67.04545454545455,NaiveBayes,noSampling,Yes,3.0,3.0,200.0,410.0,0.014778325123152709,0.9852216748768473,0.9927360774818402,0.5,0.007263922518159807,0.49488901346628655,-0.0049773255170888694
BOOKKEEPER,4,44.760011360408974,16.370558375634516,67.04545454545455,NaiveBayes,underSampling,No,2.0,6.0,197.0,411.0,0.029556650246305417,0.9704433497536946,0.9951573849878934,0.25,0.004842615012106538,0.3702453512088646,-0.016397075116330616
BOOKKEEPER,4,44.760011360408974,16.370558375634516,67.04545454545455,NaiveBayes,underSampling,Yes,5.0,10.0,193.0,408.0,0.04926108374384237,0.9507389162561576,0.9878934624697336,0.3333333333333333,0.012106537530266344,0.44848459547465974,-0.024795230400624004
BOOKKEEPER,4,44.760011360408974,16.370558375634516,67.04545454545455,NaiveBayes,overSampling,No,2.0,6.0,197.0,411.0,0.029556650246305417,0.9704433497536946,0.9951573849878934,0.25,0.004842615012106538,0.42108088121280074,-0.016397075116330616
BOOKKEEPER,4,44.760011360408974,16.370558375634516,67.04545454545455,NaiveBayes,overSampling,Yes,17.0,16.0,187.0,396.0,0.07881773399014778,0.9211822660098522,0.9588377723970944,0.5151515151515151,0.04116222760290557,0.48362933718197976,-0.02551337896701926
BOOKKEEPER,4,44.760011360408974,16.370558375634516,67.04545454545455,NaiveBayes,smote,No,1.0,6.0,197.0,412.0,0.029556650246305417,0.9704433497536946,0.9975786924939467,0.14285714285714285,0.002421307506053269,0.38895382817066043,-0.017988597996346865
BOOKKEEPER,4,44.760011360408974,16.370558375634516,67.04545454545455,NaiveBayes,smote,Yes,10.0,8.0,195.0,403.0,0.03940886699507389,0.9605911330049262,0.9757869249394673,0.5555555555555556,0.024213075060532687,0.4816970622264101,-0.010166461847838175
BOOKKEEPER,4,44.760011360408974,16.370558375634516,67.04545454545455,RandomForest,noSampling,No,31.0,17.0,186.0,382.0,0.08374384236453201,0.916256157635468,0.9249394673123487,0.6458333333333334,0.07506053268765134,0.4727990553322439,-0.005959202383680896
BOOKKEEPER,4,44.760011360408974,16.370558375634516,67.04545454545455,RandomForest,noSampling,Yes,40.0,19.0,184.0,373.0,0.09359605911330049,0.9064039408866995,0.9031476997578692,0.6779661016949152,0.09685230024213075,0.5131263493123726,0.002256030543182782
BOOKKEEPER,4,44.760011360408974,16.370558375634516,67.04545454545455,RandomForest,underSampling,No,80.0,52.0,151.0,333.0,0.2561576354679803,0.7438423645320197,0.8062953995157385,0.6060606060606061,0.1937046004842615,0.4557664094275934,-0.04619565217391308
BOOKKEEPER,4,44.760011360408974,16.370558375634516,67.04545454545455,RandomForest,underSampling,Yes,82.0,65.0,138.0,331.0,0.32019704433497537,0.6798029556650246,0.801452784503632,0.5578231292517006,0.19854721549636803,0.434314579133816,-0.09125070457819255
BOOKKEEPER,4,44.760011360408974,16.370558375634516,67.04545454545455,RandomForest,overSampling,No,46.0,25.0,178.0,367.0,0.12315270935960591,0.8768472906403941,0.8886198547215496,0.647887323943662,0.11138014527845036,0.5166211429048534,-0.00824224001870577
BOOKKEEPER,4,44.760011360408974,16.370558375634516,67.04545454545455,RandomForest,overSampling,Yes,54.0,37.0,166.0,359.0,0.18226600985221675,0.8177339901477833,0.8692493946731235,0.5934065934065934,0.13075060532687652,0.5071923567790646,-0.03671089427024456
BOOKKEEPER,4,44.760011360408974,16.370558375634516,67.04545454545455,RandomForest,smote,No,38.0,16.0,187.0,375.0,0.07881773399014778,0.9211822660098522,0.9079903147699758,0.7037037037037037,0.09200968523002422,0.4881021958754279,0.00910033406289599
BOOKKEEPER,4,44.760011360408974,16.370558375634516,67.04545454545455,RandomForest,smote,Yes,41.0,16.0,187.0,372.0,0.07881773399014778,0.9211822660098522,0.9007263922518159,0.7192982456140351,0.09927360774818401,0.511647324037739,0.014147947104001857
BOOKKEEPER,4,44.760011360408974,16.370558375634516,67.04545454545455,IBk,noSampling,No,42.0,21.0,182.0,371.0,0.10344827586206896,0.896551724137931,0.8983050847457628,0.6666666666666666,0.1016949152542373,0.4958670785672539,-0.0012190166598943153
BOOKKEEPER,4,44.760011360408974,16.370558375634516,67.04545454545455,IBk,noSampling,Yes,44.0,18.0,185.0,369.0,0.08866995073891626,0.9113300492610837,0.8934624697336562,0.7096774193548387,0.10653753026634383,0.5000238552463651,0.01241155318408537
BOOKKEEPER,4,44.760011360408974,16.370558375634516,67.04545454545455,IBk,underSampling,No,93.0,73.0,130.0,320.0,0.35960591133004927,0.6403940886699507,0.774818401937046,0.5602409638554217,0.22518159806295399,0.4312372523527237,-0.10266547634230325
BOOKKEEPER,4,44.760011360408974,16.370558375634516,67.04545454545455,IBk,underSampling,Yes,86.0,64.0,139.0,327.0,0.31527093596059114,0.6847290640394089,0.7917675544794189,0.5733333333333334,0.20823244552058112,0.47355049559274326,-0.08051752292425572
BOOKKEEPER,4,44.760011360408974,16.370558375634516,67.04545454545455,IBk,overSampling,No,56.0,26.0,177.0,357.0,0.12807881773399016,0.8719211822660099,0.864406779661017,0.6829268292682927,0.13559322033898305,0.44481685134603227,0.00531224176602523
BOOKKEEPER,4,44.760011360408974,16.370558375634516,67.04545454545455,IBk,overSampling,Yes,59.0,33.0,170.0,354.0,0.1625615763546798,0.8374384236453202,0.8571428571428571,0.6413043478260869,0.14285714285714285,0.5276720857834659,-0.014054311576941321
BOOKKEEPER,4,44.760011360408974,16.370558375634516,67.04545454545455,IBk,smote,No,42.0,21.0,182.0,371.0,0.10344827586206896,0.896551724137931,0.8983050847457628,0.6666666666666666,0.1016949152542373,0.4958670785672539,-0.0012190166598943153
BOOKKEEPER,4,44.760011360408974,16.370558375634516,67.04545454545455,IBk,smote,Yes,49.0,20.0,183.0,364.0,0.09852216748768473,0.9014778325123153,0.8813559322033898,0.7101449275362319,0.11864406779661017,0.500178914347738,0.01406313823889828
BOOKKEEPER,5,62.255041181482525,30.611313868613138,72.62996941896024,NaiveBayes,noSampling,No,19.0,5.0,174.0,456.0,0.027932960893854747,0.9720670391061452,0.96,0.7916666666666666,0.04,0.8073154954425169,0.0067600956691901744
BOOKKEEPER,5,62.255041181482525,30.611313868613138,72.62996941896024,NaiveBayes,noSampling,Yes,18.0,1.0,178.0,457.0,0.00558659217877095,0.994413407821229,0.9621052631578947,0.9473684210526315,0.037894736842105266,0.7482857982946193,0.018011579340777486
BOOKKEEPER,5,62.255041181482525,30.611313868613138,72.62996941896024,NaiveBayes,underSampling,No,8.0,3.0,176.0,467.0,0.01675977653631285,0.9832402234636871,0.9831578947368421,0.7272727272727273,0.016842105263157894,0.7584651573066745,4.554415505831468E-5
BOOKKEEPER,5,62.255041181482525,30.611313868613138,72.62996941896024,NaiveBayes,underSampling,Yes,7.0,4.0,175.0,468.0,0.0223463687150838,0.9776536312849162,0.9852631578947368,0.6363636363636364,0.014736842105263158,0.7581652455160247,-0.00420958118896274
BOOKKEEPER,5,62.255041181482525,30.611313868613138,72.62996941896024,NaiveBayes,overSampling,No,19.0,6.0,173.0,456.0,0.0335195530726257,0.9664804469273743,0.96,0.76,0.04,0.7735019112025875,0.003633965375103067
BOOKKEEPER,5,62.255041181482525,30.611313868613138,72.62996941896024,NaiveBayes,overSampling,Yes,109.0,11.0,168.0,366.0,0.061452513966480445,0.9385474860335196,0.7705263157894737,0.9083333333333333,0.2294736842105263,0.7448338723904734,0.10384908952131718
BOOKKEEPER,5,62.255041181482525,30.611313868613138,72.62996941896024,NaiveBayes,smote,No,153.0,24.0,155.0,322.0,0.1340782122905028,0.8659217877094972,0.6778947368421052,0.864406779661017,0.32210526315789473,0.818106439282564,0.1238064261320075
BOOKKEEPER,5,62.255041181482525,30.611313868613138,72.62996941896024,NaiveBayes,smote,Yes,43.0,11.0,168.0,432.0,0.061452513966480445,0.9385474860335196,0.9094736842105263,0.7962962962962963,0.09052631578947369,0.718035871802411,0.01677831850298311
BOOKKEEPER,5,62.255041181482525,30.611313868613138,72.62996941896024,RandomForest,noSampling,No,411.0,9.0,170.0,64.0,0.05027932960893855,0.9497206703910615,0.13473684210526315,0.9785714285714285,0.8652631578947368,0.9297206703910614,0.7437771695379167
BOOKKEEPER,5,62.255041181482525,30.611313868613138,72.62996941896024,RandomForest,noSampling,Yes,242.0,9.0,170.0,233.0,0.05027932960893855,0.9497206703910615,0.4905263157894737,0.9641434262948207,0.5094736842105263,0.8680094089973537,0.3303773153828578
BOOKKEEPER,5,62.255041181482525,30.611313868613138,72.62996941896024,RandomForest,underSampling,No,429.0,63.0,116.0,46.0,0.35195530726256985,0.6480446927374302,0.0968421052631579,0.8719512195121951,0.9031578947368422,0.8958188768009409,0.568010762462277
BOOKKEEPER,5,62.255041181482525,30.611313868613138,72.62996941896024,RandomForest,underSampling,Yes,339.0,41.0,138.0,136.0,0.22905027932960895,0.770949720670391,0.2863157894736842,0.8921052631578947,0.7136842105263158,0.8156718612172891,0.4158651662713831
BOOKKEEPER,5,62.255041181482525,30.611313868613138,72.62996941896024,RandomForest,overSampling,No,414.0,48.0,131.0,61.0,0.2681564245810056,0.7318435754189944,0.12842105263157894,0.8961038961038961,0.871578947368421,0.9002234636871509,0.5900700410585517
BOOKKEEPER,5,62.255041181482525,30.611313868613138,72.62996941896024,RandomForest,overSampling,Yes,320.0,28.0,151.0,155.0,0.1564245810055866,0.8435754189944135,0.3263157894736842,0.9195402298850575,0.6736842105263158,0.8140076448103499,0.42361371976767714
BOOKKEEPER,5,62.255041181482525,30.611313868613138,72.62996941896024,RandomForest,smote,No,413.0,26.0,153.0,62.0,0.1452513966480447,0.8547486033519553,0.13052631578947368,0.9407744874715261,0.8694736842105263,0.9117142017053808,0.6815158323464632
BOOKKEEPER,5,62.255041181482525,30.611313868613138,72.62996941896024,RandomForest,smote,Yes,254.0,10.0,169.0,221.0,0.055865921787709494,0.9441340782122905,0.4652631578947368,0.9621212121212122,0.5347368421052632,0.8319847103793002,0.3502361229387629
BOOKKEEPER,5,62.255041181482525,30.611313868613138,72.62996941896024,IBk,noSampling,No,409.0,7.0,172.0,66.0,0.03910614525139665,0.9608938547486033,0.13894736842105262,0.9831730769230769,0.8610526315789474,0.9113613643046163,0.7453950105058823
BOOKKEEPER,5,62.255041181482525,30.611313868613138,72.62996941896024,IBk,noSampling,Yes,225.0,13.0,166.0,250.0,0.07262569832402235,0.9273743016759777,0.5263157894736842,0.9453781512605042,0.47368421052631576,0.8894266392237578,0.28392769419072283
BOOKKEEPER,5,62.255041181482525,30.611313868613138,72.62996941896024,IBk,underSampling,No,421.0,39.0,140.0,54.0,0.21787709497206703,0.7821229050279329,0.11368421052631579,0.9152173913043479,0.8863157894736842,0.8292678623934137,0.6514298813685596
BOOKKEEPER,5,62.255041181482525,30.611313868613138,72.62996941896024,IBk,underSampling,Yes,302.0,46.0,133.0,173.0,0.2569832402234637,0.7430167597765364,0.3642105263157895,0.867816091954023,0.6357894736842106,0.8249044398706263,0.31022625480394145
BOOKKEEPER,5,62.255041181482525,30.611313868613138,72.62996941896024,IBk,overSampling,No,391.0,24.0,155.0,84.0,0.1340782122905028,0.8659217877094972,0.17684210526315788,0.9421686746987952,0.8231578947368421,0.839441340782123,0.6239177892550982
BOOKKEEPER,5,62.255041181482525,30.611313868613138,72.62996941896024,IBk,overSampling,Yes,304.0,34.0,145.0,171.0,0.18994413407821228,0.8100558659217877,0.36,0.8994082840236687,0.64,0.8193178476918553,0.3633963590089364
BOOKKEEPER,5,62.255041181482525,30.611313868613138,72.62996941896024,IBk,smote,No,409.0,7.0,172.0,66.0,0.03910614525139665,0.9608938547486033,0.13894736842105262,0.9831730769230769,0.8610526315789474,0.9116906792119964,0.7453950105058823
BOOKKEEPER,5,62.255041181482525,30.611313868613138,72.62996941896024,IBk,smote,Yes,228.0,14.0,165.0,247.0,0.0782122905027933,0.9217877094972067,0.52,0.9421487603305785,0.48,0.8872684504557483,0.28585294831351604
BOOKKEEPER,6,80.82930985515479,40.26704146170063,70.07407407407408,NaiveBayes,noSampling,No,444.0,54.0,148.0,29.0,0.26732673267326734,0.7326732673267327,0.0613107822410148,0.891566265060241,0.9386892177589852,0.8376593473300818,0.6960399746089618
BOOKKEEPER,6,80.82930985515479,40.26704146170063,70.07407407407408,NaiveBayes,noSampling,Yes,56.0,11.0,191.0,417.0,0.054455445544554455,0.9455445544554455,0.8816067653276956,0.835820895522388,0.11839323467230443,0.8825905846398593,0.0405754554692845
BOOKKEEPER,6,80.82930985515479,40.26704146170063,70.07407407407408,NaiveBayes,underSampling,No,54.0,8.0,194.0,419.0,0.039603960396039604,0.9603960396039604,0.8858350951374208,0.8709677419354839,0.11416490486257928,0.8086890084357273,0.04710503086225877
BOOKKEEPER,6,80.82930985515479,40.26704146170063,70.07407407407408,NaiveBayes,underSampling,Yes,23.0,6.0,196.0,450.0,0.0297029702970297,0.9702970297029703,0.9513742071881607,0.7931034482758621,0.048625792811839326,0.8751282104954682,0.011611477894520508
BOOKKEEPER,6,80.82930985515479,40.26704146170063,70.07407407407408,NaiveBayes,overSampling,No,84.0,11.0,191.0,389.0,0.054455445544554455,0.9455445544554455,0.8224101479915433,0.8842105263157894,0.17758985200845667,0.8205576371590647,0.08016216400367936
BOOKKEEPER,6,80.82930985515479,40.26704146170063,70.07407407407408,NaiveBayes,overSampling,Yes,51.0,8.0,194.0,422.0,0.039603960396039604,0.9603960396039604,0.8921775898520085,0.864406779661017,0.10782241014799154,0.8274548385071065,0.042982531340055335
BOOKKEEPER,6,80.82930985515479,40.26704146170063,70.07407407407408,NaiveBayes,smote,No,470.0,193.0,9.0,3.0,0.9554455445544554,0.04455445544554455,0.006342494714587738,0.7088989441930619,0.9936575052854123,0.8379419337282565,0.052305840890531544
BOOKKEEPER,6,80.82930985515479,40.26704146170063,70.07407407407408,NaiveBayes,smote,Yes,225.0,27.0,175.0,248.0,0.13366336633663367,0.8663366336633663,0.5243128964059197,0.8928571428571429,0.47568710359408034,0.8462049693341427,0.26040807544734096
BOOKKEEPER,6,80.82930985515479,40.26704146170063,70.07407407407408,RandomForest,noSampling,No,445.0,16.0,186.0,28.0,0.07920792079207921,0.9207920792079208,0.05919661733615222,0.96529284164859,0.9408033826638478,0.9791409373495489,0.847178199481332
BOOKKEEPER,6,80.82930985515479,40.26704146170063,70.07407407407408,RandomForest,noSampling,Yes,342.0,12.0,190.0,131.0,0.0594059405940594,0.9405940594059405,0.2769556025369979,0.9661016949152542,0.7230443974630021,0.9329799258995667,0.5678133437210364
BOOKKEEPER,6,80.82930985515479,40.26704146170063,70.07407407407408,RandomForest,underSampling,No,452.0,42.0,160.0,21.0,0.2079207920792079,0.7920792079207921,0.04439746300211417,0.9149797570850202,0.9556025369978859,0.9664350155945827,0.7706323051116228
BOOKKEEPER,6,80.82930985515479,40.26704146170063,70.07407407407408,RandomForest,underSampling,Yes,388.0,29.0,173.0,85.0,0.14356435643564355,0.8564356435643564,0.17970401691331925,0.9304556354916067,0.8202959830866807,0.9141617650137107,0.6269416487288383
BOOKKEEPER,6,80.82930985515479,40.26704146170063,70.07407407407408,RandomForest,overSampling,No,441.0,39.0,163.0,32.0,0.19306930693069307,0.806930693069307,0.06765327695560254,0.91875,0.9323467230443975,0.9519812446360915,0.7466899230952193
BOOKKEEPER,6,80.82930985515479,40.26704146170063,70.07407407407408,RandomForest,overSampling,Yes,364.0,34.0,168.0,109.0,0.16831683168316833,0.8316831683168316,0.23044397463002114,0.914572864321608,0.7695560253699789,0.8783256232600004,0.5434378503147808
BOOKKEEPER,6,80.82930985515479,40.26704146170063,70.07407407407408,RandomForest,smote,No,446.0,36.0,166.0,27.0,0.1782178217821782,0.8217821782178217,0.05708245243128964,0.9253112033195021,0.9429175475687104,0.9736985326439621,0.77458614493276
BOOKKEEPER,6,80.82930985515479,40.26704146170063,70.07407407407408,RandomForest,smote,Yes,352.0,29.0,173.0,121.0,0.14356435643564355,0.8564356435643564,0.2558139534883721,0.9238845144356955,0.7441860465116279,0.9055585791137253,0.5313020775469393
BOOKKEEPER,6,80.82930985515479,40.26704146170063,70.07407407407408,IBk,noSampling,No,451.0,13.0,189.0,22.0,0.06435643564356436,0.9356435643564357,0.046511627906976744,0.9719827586206896,0.9534883720930233,0.9445659682247295,0.8779265337336138
BOOKKEEPER,6,80.82930985515479,40.26704146170063,70.07407407407408,IBk,noSampling,Yes,320.0,13.0,189.0,153.0,0.06435643564356436,0.9356435643564357,0.32346723044397463,0.960960960960961,0.6765327695560254,0.9279666338726896,0.5107670543854135
BOOKKEEPER,6,80.82930985515479,40.26704146170063,70.07407407407408,IBk,underSampling,No,456.0,23.0,179.0,17.0,0.11386138613861387,0.8861386138613861,0.035940803382663845,0.9519832985386222,0.9640591966173362,0.9250989052393611,0.8574942205989466
BOOKKEEPER,6,80.82930985515479,40.26704146170063,70.07407407407408,IBk,underSampling,Yes,366.0,29.0,173.0,107.0,0.14356435643564355,0.8564356435643564,0.226215644820296,0.9265822784810127,0.773784355179704,0.9148368325204613,0.5674504075766856
BOOKKEEPER,6,80.82930985515479,40.26704146170063,70.07407407407408,IBk,overSampling,No,441.0,25.0,177.0,32.0,0.12376237623762376,0.8762376237623762,0.06765327695560254,0.9463519313304721,0.9323467230443975,0.8939463713813242,0.8006363056961796
BOOKKEEPER,6,80.82930985515479,40.26704146170063,70.07407407407408,IBk,overSampling,Yes,350.0,36.0,166.0,123.0,0.1782178217821782,0.8217821782178217,0.26004228329809725,0.9067357512953368,0.7399577167019028,0.8714807527264354,0.5000442541773615
BOOKKEEPER,6,80.82930985515479,40.26704146170063,70.07407407407408,IBk,smote,No,453.0,13.0,189.0,20.0,0.06435643564356436,0.9356435643564357,0.042283298097251586,0.9721030042918455,0.9577167019027484,0.9468842233060515,0.884578913824104
BOOKKEEPER,6,80.82930985515479,40.26704146170063,70.07407407407408,IBk,smote,Yes,323.0,18.0,184.0,150.0,0.0891089108910891,0.9108910891089109,0.3171247357293869,0.9472140762463344,0.6828752642706131,0.920739748393444,0.5001410536709217
